CELL_LINE_NAME,5-Fluorouracil,ABT737,AGI-5198,AGI-6780,AMG-319,AT13148,AZ6102,AZ960,AZD1208,AZD1332,AZD2014,AZD3759,AZD4547,AZD5153,AZD5363,AZD5438,AZD5582,AZD5991,AZD6482,AZD6738,AZD7762,AZD8055,AZD8186,Acetalax,Afatinib,Afuresertib,Alisertib,Alpelisib,Axitinib,BDP-00009066,BI-2536,BIBR-1532,BMS-345541,BMS-536924,BMS-754807,BPD-00008900,Bortezomib,Buparlisib,CDK9_5038,CDK9_5576,CZC24832,Camptothecin,Carmustine,Cediranib,Cisplatin,Crizotinib,Cyclophosphamide,Cytarabine,Dabrafenib,Dactinomycin,Dactolisib,Daporinad,Dasatinib,Dihydrorotenone,Dinaciclib,Docetaxel,Doramapimod,EPZ004777,EPZ5676,ERK_2440,ERK_6604,Eg5_9814,Elephantin,Entinostat,Entospletinib,Epirubicin,Erlotinib,Fludarabine,Foretinib,Fulvestrant,GDC0810,GNE-317,GSK1904529A,GSK2578215A,GSK2606414,GSK269962A,GSK343,GSK591,Gallibiscoquinazole,Gefitinib,Gemcitabine,I-BET-762,I-BRD9,IAP_5620,IGF1R_3801,IRAK4_4710,IWP-2,Ibrutinib,Ipatasertib,Irinotecan,JAK1_8709,JAK_8517,JQ1,KRAS (G12C) Inhibitor-12,KU-55933,LCL161,LGK974,LJI308,LY2109761,Lapatinib,Leflunomide,Linsitinib,Luminespib,MG-132,MIM1,MIRA-1,MK-1775,MK-2206,MK-8776,ML323,MN-64,Mirin,Mitoxantrone,NU7441,NVP-ADW742,Navitoclax,Nelarabine,Nilotinib,Niraparib,Nutlin-3a (-),OF-1,OSI-027,OTX015,Obatoclax Mesylate,Olaparib,Osimertinib,Oxaliplatin,P22077,PAK_5339,PCI-34051,PD0325901,PD173074,PF-4708671,PFI3,PLX-4720,PRIMA-1MET,PRT062607,Paclitaxel,Palbociclib,Pevonedistat,Picolinici-acid,Pictilisib,Podophyllotoxin bromide,Pyridostatin,RO-3306,RVX-208,Rapamycin,Ribociclib,Ruxolitinib,SB216763,SB505124,SCH772984,Sabutoclax,Sapitinib,Savolitinib,Selumetinib,Sepantronium bromide,Sinularin,Sorafenib,Staurosporine,TAF1_5496,Talazoparib,Tamoxifen,Taselisib,Telomerase Inhibitor IX,Temozolomide,Teniposide,Topotecan,Tozasertib,Trametinib,ULK1_4989,UMI-77,Ulixertinib,Uprosertib,VE-822,VE821,VSP34_8731,VX-11e,Venetoclax,Vinblastine,Vincristine,Vinorelbine,Vorinostat,WEHI-539,WIKI4,WZ4003,Wee1 Inhibitor,Wnt-C59,XAV939,YK-4-279,ZM447439,Zoledronate
NB(TU)1-10,4.777413,-1.171606,4.175205,4.401263,3.809079,4.974637,1.0565950000000002,0.056713,3.057532,1.0272860000000001,1.7142369999999998,2.090307,1.0153889999999999,-0.0172,2.98618,1.5747309999999999,4.3513209999999996,2.3399259999999997,,1.550337,-1.284592,,1.9444860000000002,6.109594,1.13035,2.089339,-0.48067200000000004,1.6509900000000002,,1.980157,,4.695078,1.9619779999999998,-0.427429,,4.629027,-4.874569,0.131297,-2.542536,-0.544825,4.85698,-3.010637,4.312639,0.927372,2.979787,0.910375,4.716285,1.8836110000000001,2.876171,-4.234684,-1.513703,,2.335672,2.165467,-2.2411209999999997,-3.29795,,5.213139,5.523811,-1.721355,0.14299,-4.862761,3.21064,0.588888,2.4870200000000002,-0.679636,0.9478200000000001,5.152636,-0.538063,3.27086,3.2743599999999997,-0.651035,3.2659740000000004,3.7472839999999996,2.597556,,1.315472,3.564292,2.797139,1.945586,3.4445919999999997,1.027749,3.3950190000000005,5.100822,-1.7082509999999997,5.032785,1.2135559999999999,4.3084169999999995,2.667194,2.27935,2.3467279999999997,0.608533,,4.724614,,4.197212,4.174316999999999,3.313997,4.786393,1.8237439999999998,5.10803,1.051747,-3.437864,-1.8579080000000001,2.301056,2.822178,-0.384392,1.9052,1.605575,4.351156,5.1750300000000005,3.061804,-1.508346,,-1.0664770000000001,-2.844321,5.215301999999999,1.727377,4.235255,3.7362300000000004,4.0429010000000005,,-0.098694,1.2613969999999999,4.292968,0.37086399999999997,3.6210500000000003,2.333602,1.759237,2.47789,-2.2552779999999997,2.053268,,5.152732,5.351178,3.165245,1.408092,-2.11348,2.540902,2.531352,5.098212999999999,0.550663,-1.977507,2.554615,,4.0131440000000005,-1.478431,,5.152565,,,-1.5469979999999999,-2.395047,2.402145,1.701962,0.066975,0.45735600000000004,3.060403,1.880225,-2.680047,3.5993199999999996,2.154681,3.239289,-0.07239,-1.056229,5.992677,0.345908,-0.925659,,-5.903080999999999,2.692503,2.444835,-0.45255600000000007,2.489959,2.587103,4.028543,2.137988,-1.8178470000000002,-0.609711,-4.4652400000000005,-1.9652330000000002,-2.614566,0.7224189999999999,2.811056,4.330129,2.3967240000000003,-0.16154000000000002,4.051114,3.9638949999999995,1.217158,,2.396243
NB1,6.949209,2.546334,3.692872,,5.720884,2.606336,4.15247,,,,,3.828447,3.696968,,1.615137,,,,,2.6566259999999997,1.385713,,2.470782,,1.790947,0.442046,,2.715246,,2.877239,,4.499347,,0.535664,,4.899672,-4.788736,0.81947,,,,-2.535995,,1.706448,3.3253,,6.451558,4.40436,5.745918,,-1.10711,,4.802787,,,-3.039775,,4.5659410000000005,6.907407000000001,,,,,,,-1.326984,3.7219010000000003,,1.229678,3.860707,6.271116,-0.179454,5.171757,3.668194,,,,4.7926660000000005,,4.453354,-0.684923,,4.361685,,,,,,2.043356,1.8201619999999998,,,,,,,2.908583,5.764521,,4.893324,,3.414618,-0.653411,-1.6522080000000001,3.296843,6.539243,0.9488409999999999,1.594216,3.8089519999999997,,,,,,3.458215,2.681603,,3.5177419999999997,,4.315846,,,,,5.465413,1.379613,3.21461,3.5432069999999998,,,2.694737,5.511536,,,5.903157,,,-0.8106220000000001,5.121416,0.631184,,0.646766,,3.013979,,,-4.2190449999999995,,,,,4.90025,,3.709564,2.602138,,-4.621924,,2.107542,-2.118066,,4.893009999999999,2.592883,0.00657,-0.712535,6.964009,,,,2.6453330000000004,,1.314853,2.857401,0.42214300000000005,,5.112901,,3.268154,1.248494,-2.864399,,-2.989709,0.990466,3.407145,2.530328,,3.257515,,,2.864693,,
NB10,2.843994,4.0722190000000005,4.035455000000001,3.490803,3.9291339999999995,2.586363,1.42236,-0.873283,3.905875,3.596766,1.513317,2.580526,1.9439279999999999,1.4677950000000002,3.774261,1.327866,4.5562260000000006,4.010991000000001,,1.879861,-0.045966,,3.488862,4.84719,2.2641270000000002,4.079981,-3.150936,2.748366,,2.007133,,3.742343,2.298352,-0.572762,,4.284129,-3.9722480000000004,-0.539673,-2.5531040000000003,-1.2337989999999999,3.4637290000000003,-4.837187,5.962155,2.005391,1.391532,3.078297,4.5856069999999995,-1.1118,4.491203,-4.8151095,-1.272591,-7.46391,3.0180759999999998,0.10028200000000001,-3.965587,-5.0374995,,4.958238,4.848379,1.154726,3.585931,-5.006729,2.309715,1.761985,3.2022310000000003,-2.122851,3.22103,5.8056209999999995,-0.20366099999999998,3.3786515,4.734533,-0.515459,3.9269239999999996,3.145868,3.4887900000000003,,2.498846,3.5894129999999995,1.891154,2.984394,-2.898677,2.8208159999999998,2.2888439999999997,4.944634,-2.009426,4.496022,1.917503,5.1707540000000005,4.7847,0.053447,3.474737,1.066384,,3.526322,,4.768282,3.5588059999999997,4.958156,4.222773,3.334372,5.468114,0.879819,-2.5001889999999998,-0.999293,3.580357,4.413366000000001,0.532702,3.650149,2.506595,3.92746,5.095280000000001,3.661925,-2.2196569999999998,,0.832205,3.4808879999999998,5.668943,3.7883269999999998,1.273336,1.4387370000000002,4.598654,,1.7015099999999999,1.9526290000000002,2.62891,1.681025,3.22837,3.4967900000000003,2.1639310000000003,3.33005,-1.394588,2.337899,,5.164280000000001,5.230529,3.4895110000000003,3.033163,-3.7511730000000005,2.794452,-0.781655,4.864129,1.614428,-2.334389,3.2269200000000002,,3.3777779999999997,-2.67712,,4.622823,,,1.6102100000000001,-1.015496,3.4115349999999998,1.936714,2.647596,-0.8153189999999999,3.3189230000000003,3.503136,-1.555675,3.005014,-0.93242,3.411892,1.582732,-0.569025,5.528884,-1.874182,-1.7444259999999998,,-0.755341,5.207924,1.8813779999999998,0.3617035,4.360481500000001,3.248465,4.927278,2.563046,1.817937,2.116918,-5.653192,-2.578849,-3.7021599999999997,0.67069,4.552773999999999,2.676278,3.674892,1.068873,3.105754,4.931401,0.294707,,2.9966310000000003
NB12,5.813874,-5.075239,4.307768,,4.951105,2.359901,2.29475,,,,,2.895523,2.418548,,-0.039784,,,,,2.48575,2.100587,,1.6807419999999997,,1.575866,-0.10838199999999999,,0.074107,,1.422941,,4.14726,,-1.4295950000000002,,2.835469,-4.198434,-0.048162,,,,-2.4451080000000003,,1.400242,4.212907,,5.046908,3.5220870000000004,4.785705,-4.444173999999999,-1.268405,-5.048472,3.294426,,,-4.363575,,3.979125,5.494993,,,,,,,-0.075581,2.862591,,-0.516515,2.909898,2.974863,-1.00394,3.476179,3.5677269999999996,,,,4.503329,,3.275744,-0.8076720000000001,,5.213432,,,,,,1.3443889999999998,2.312395,,,,,,,3.873914,5.357642,,1.982636,,0.453717,-1.538831,-1.6898099999999998,3.4933739999999998,5.239423,1.066578,0.094604,4.053974,,,,,,-0.636189,-1.890759,,2.603895,,2.000451,,,,,2.227047,0.835822,4.690914,3.626993,,,1.76997,4.274708,,,2.7725150000000003,,,-0.753943,4.3379,-0.473203,,0.352991,,2.5273849999999998,,,-1.354319,,,,,4.379201999999999,,4.936135,3.257777,,-4.325679,,1.206913,-2.573748,,2.75811,2.489557,-1.188618,-0.093305,6.103852,,,,2.588965,,1.6685290000000002,3.5476530000000004,2.1436900000000003,,5.402356,,4.5245169999999995,-5.236922,-2.930335,,-3.5972779999999998,1.01719,-2.471438,3.8333510000000004,,1.974634,,,2.827393,,
NB13,3.3340739999999998,-0.9691420000000001,4.048057,2.124422,4.373133,,,0.027425,3.785562,2.787197,1.528621,1.9868720000000002,0.712972,0.6314,2.377428,1.408887,1.9152790000000002,3.4648529999999997,,0.894491,-1.252807,,3.187263,5.856877,1.032849,1.42963,-2.30839,2.866519,,2.6482349999999997,,3.290693,2.453296,1.081135,,3.656992,-5.808994,-0.065176,-2.859857,-1.478582,4.728905999999999,-4.038658,5.748812,1.270175,1.571654,2.81988,4.536490000000001,1.004297,3.8038089999999998,-4.583534500000001,-1.6614400000000002,,2.619845,2.3659369999999997,-3.7161,-6.651107,,4.456144,5.064232,3.4868019999999995,5.022431,-3.454163,1.130163,0.756478,2.88132,-2.85426,2.944344,5.115487,0.5498350000000001,2.585641,4.672088,0.591615,1.674366,3.2692080000000003,3.220829,,2.117898,,2.383325,3.1106119999999997,-2.524814,2.6323779999999997,3.091964,5.081709,-1.557695,4.381699,0.6485850000000001,3.1740169999999996,3.126984,0.692754,3.2841440000000004,1.721049,,2.357026,,4.7746889999999995,3.5578019999999997,,3.601893,1.309006,4.565062,1.271762,-4.06902,-2.676784,2.485104,4.154719999999999,-0.210736,1.984009,0.9328059999999999,3.926968,3.7774019999999995,3.892179,-1.76089,,1.314959,,5.431499,1.302317,2.202842,4.5779190000000005,3.9476970000000002,,1.7688169999999999,-0.6510859999999999,3.054555,0.994042,3.4629635000000003,3.304011,1.765569,2.382429,0.780505,2.784475,,4.767692,2.167374,2.070477,2.368496,-5.082166,3.3848559999999996,-2.231814,4.350934,1.531077,-2.816205,2.032248,,4.290489,,,4.149879,,,3.567913,-0.020928,4.421434,2.250989,5.2503910000000005,-3.872721,0.6775100000000001,1.758588,-2.9458029999999997,4.1805449999999995,0.696221,1.9707139999999999,2.234511,-1.072228,4.392798,-2.336287,-1.3844809999999999,,2.5209,2.075974,1.758478,0.9811375000000002,3.18513,1.8960119999999998,,2.065299,,1.727602,-5.9118260000000005,-4.555235,,0.582363,-1.6099299999999999,2.537608,1.8732490000000002,0.128588,2.759569,3.6132410000000004,-0.061841999999999994,,3.1563
NB14,3.177966,-1.18549,3.371582,2.701763,4.590083,0.8281430000000001,1.340902,-0.379836,4.208575,2.4824330000000003,2.360409,1.650852,2.1352830000000003,1.594629,2.385652,1.138182,0.929617,1.0259559999999999,,0.5561229999999999,-1.7438650000000002,,4.156806,5.638347,1.487718,2.771302,-3.8662400000000003,3.995597,,1.249491,,4.257169,2.301797,2.057514,,3.49539,-5.505858,0.394664,-4.583098000000001,-1.4091420000000001,4.2238169999999995,-4.4702980000000005,4.69159,1.585072,1.695888,2.515647,3.821251,-0.46482799999999996,4.101829,-4.800009999999999,-2.009713,-8.60856,2.9199,0.483598,-4.30828,-6.734406,,4.253653,4.981423,2.332433,4.198494,-3.6435730000000004,2.083789,-0.588627,4.532731,-2.351501,1.8072259999999998,5.239824,0.094069,2.027496,3.715299,0.27357600000000004,2.802045,3.7254120000000004,2.810133,,2.382997,2.236238,2.388182,2.250441,-2.5459110000000003,4.529259,3.289743,4.590221,-1.723846,3.479253,2.359899,3.382858,3.6639230000000005,0.196175,2.965736,0.624495,,2.153865,,4.5971589999999996,2.427822,3.162001,4.693771,1.708482,4.081815,3.139139,-1.372172,-2.128996,2.453623,4.474423000000001,-0.80602,2.1143810000000003,0.039211,3.143424,3.846975,2.8685240000000003,-2.224341,,1.7177740000000001,-1.384552,5.370872,1.8118459999999998,2.820442,3.657222,2.8380509999999997,,4.462141,0.995684,2.697085,1.056725,3.9637269999999996,2.4852060000000002,2.266104,1.7074049999999998,-0.18628499999999998,3.070395,,4.475225,4.562543,1.932437,1.6896369999999998,-5.595003,1.9172240000000003,-2.739371,4.436841,1.0102719999999998,-2.710342,2.476554,,4.592598000000001,-1.708739,,3.308232,,,3.2800730000000002,-1.959309,4.337614,1.308858,4.05354,-2.8100169999999998,1.608234,1.283366,-3.504653,2.518025,2.0066990000000002,1.978993,3.009652,-1.2447469999999998,4.972392,-1.20478,-2.506869,,0.48055699999999996,1.529034,1.618494,1.7813265,2.5481535,0.891216,1.49296,1.926379,2.0200240000000003,-0.22932800000000003,-6.06849,-4.778586,-4.882331,-0.084785,1.7504540000000002,3.5437769999999995,1.4979870000000002,-0.055033000000000006,2.3485259999999997,4.176197,1.2109969999999999,,2.904573
NB69,1.6829049999999999,-0.157913,4.973975,3.723645,5.239846,3.150166,1.426382,-0.088322,5.307237000000001,1.181084,0.180062,0.769195,2.323169,-1.863416,2.428626,2.15274,5.152525,0.9389719999999999,,1.4757120000000001,-0.667197,,1.987222,6.05552,0.382829,1.7586240000000002,-2.172751,0.6217050000000001,,1.191058,,5.189401,3.7046099999999997,-0.9320870000000001,,2.84944,-5.524495,-0.704785,-2.78266,-0.830376,3.9267190000000003,-4.989476,5.410669,0.22693899999999997,1.715171,3.2627189999999997,4.554079,-0.35388600000000003,4.063612,-5.785626000000001,-3.05329,-5.049684,-1.941702,0.8351780000000001,-3.096638,-5.478408,,5.421578,4.970268,-1.435656,-0.22319499999999998,-4.806178,2.420359,0.553539,1.879299,-2.992917,1.249963,4.745985,-0.6612060000000001,2.9935725,4.596458999999999,-1.856844,3.524983,5.008328,3.357154,,2.782125,5.086808,2.630541,1.2255989999999999,-3.675494,-0.477628,2.769066,5.35936,-1.971595,4.135726,2.756396,3.119728,4.0649690000000005,-0.036334,2.997521,0.7860520000000001,,4.133882,,4.347732,4.517043,3.347948,4.703772,2.149408,5.1682879999999995,0.8504149999999999,-4.157458,-1.670886,3.2241020000000002,4.826386,-0.368541,3.4483099999999998,4.40864,4.168703,2.260282,3.8350199999999997,-1.1975360000000002,,0.650774,0.083665,5.9696419999999994,3.8400870000000005,1.9942389999999999,1.2942040000000001,3.813268,,-2.108068,0.6633439999999999,2.8739999999999997,-0.48263100000000003,2.73414,4.766008,2.670058,2.4008979999999998,-4.362206,2.981647,,3.973814,3.256224,3.292995,1.041463,-3.985526,-0.690045,-1.631264,5.039629,-0.634085,-2.382241,4.2634989999999995,,2.446413,-5.36963,,5.100981,,,-3.0018290000000003,0.235044,0.886865,2.92694,-0.46343,-4.870305999999999,4.0643080000000005,2.264355,-4.626794,3.5824,-0.819343,2.3186,-0.482758,-1.041347,6.147727,-2.18503,-2.187656,,-5.314935,3.277185,1.257577,-1.3712795,1.8482285,3.4291949999999995,3.2412509999999997,2.2761400000000003,-1.799897,1.030282,-5.233099,-3.456931,-4.310301,-0.131895,1.464745,3.812957,2.237217,2.12986,4.045883,4.373851999999999,0.933176,,3.2393959999999997
NB7,5.864964,3.612204,4.262504,4.561793,5.378762999999999,4.887617,1.788172,1.7720770000000001,5.749029,4.642168,1.508009,2.7685020000000002,3.706206,2.734522,3.824936,0.992957,1.8417430000000001,3.020051,,2.488557,-0.20186400000000002,,4.644057,6.487596,2.536122,4.44003,1.442007,5.334667,,1.7426490000000001,,4.427684999999999,4.104719,3.020717,,3.89834,-4.410218,1.707241,-3.260879,-0.966,5.4215160000000004,-2.24858,6.593628,1.7392009999999998,3.462651,3.981299,5.474597,2.030894,5.43679,-3.252633,-1.5479020000000001,-4.750751999999999,2.581224,-0.644166,-3.380743,-0.9363964999999999,,5.186817,5.834561,4.741853,5.702177,-2.390935,3.224498,3.4941150000000003,3.768178,-1.345699,3.26245,5.312644000000001,1.00096,3.5423705,3.9898540000000002,0.41898500000000005,3.0800259999999997,5.134645,3.5685019999999996,,2.884035,4.127016,2.6932150000000004,3.6951949999999996,1.866442,3.679678,4.126767,5.595264,0.382961,5.1274120000000005,2.956757,2.072984,3.750518,2.646129,4.664317,2.952731,,3.6562019999999995,,4.753394999999999,3.3089440000000003,4.992396,5.237569000000001,4.367596,4.0055879999999995,3.408982,-1.60097,-1.479499,3.104508,5.3816,0.638837,4.661736,4.074104,4.191173,5.112919000000001,4.599892,3.1198200000000003,,4.972384,2.482336,5.853098999999999,4.484362,3.7699540000000002,4.608524,3.3507,,3.154999,1.949142,3.74321,2.188471,5.7558445,5.530721,2.759759,4.325095,2.126643,4.485454,,5.316402,4.8233239999999995,6.10535,4.901866,-1.428065,3.8883699999999997,0.818837,5.055664,2.981598,0.237076,4.186565,,5.179037999999999,-1.374124,,4.921288,,,4.7746319999999995,-0.002118,4.341266,3.208629,5.959335,-6.334619,2.994542,2.339498,-2.104366,2.067427,2.973461,3.676099,4.148280000000001,1.173945,5.788355999999999,1.394395,0.5682189999999999,,2.921877,1.8625169999999998,2.406605,2.482328,4.857496,4.437855,4.567493,1.651458,4.028877,2.245428,-2.11552,-0.121821,-1.527691,1.6750349999999998,4.349257,3.2826800000000005,4.436662999999999,3.3206900000000004,4.183293,4.025697,3.431711,,3.905696
NCC010,6.192118,,,3.6737330000000004,,,,1.033574,5.266865,2.895866,2.222703,,,2.264118,,1.364139,4.757802,5.237671,,,,,,5.63459,2.280268,,2.1898869999999997,4.886125,,,,,3.068419,,,,,,-1.275232,-0.632301,4.445823000000001,-0.269928,6.290479,,,4.091696,,,,-2.106051,,,,1.548768,-2.7152700000000003,-1.877098,,5.352868,5.200067,3.6108870000000004,4.442618,-3.106548,5.102685,3.432147,2.880632,,,5.164208,,4.897054,,,3.3338949999999996,,3.973563,,3.044624,,3.162698,,,3.8222099999999997,,5.109397,2.005523,4.146636,3.085438,4.714673,,4.750102,4.565291,3.020619,,4.527906,,4.762918,4.148583,,5.208349,,5.064609,5.092333,-2.015945,,,,,,,4.56018,4.068961,5.065358,2.8199549999999998,,,,6.239564,,4.072394,,4.7031220000000005,4.379752,3.023487,0.012295,,,5.062184,,1.866772,3.8979470000000003,1.612676,,,4.60422,4.893205,5.787567,3.839253,,,,5.461216,,0.104825,,,3.981072,,,5.480751000000001,,,3.1951810000000003,0.339706,3.5568440000000003,,4.265065,,3.140515,,,4.39922,,,4.159016,,,1.5743129999999999,2.4090439999999997,,,2.916647,,,3.9670300000000003,3.7213540000000003,,1.473485,,,,-0.284072,,,,,2.631379,,5.269661,5.345098,,,3.9414589999999996
NCCIT,6.028674,2.878484,3.521438,,4.750832,3.4886699999999995,2.231478,,,,,2.745901,0.072818,,2.046109,,,,,0.876384,-1.082234,,3.0566009999999997,,1.774534,1.449776,,1.984434,,1.662768,,3.970791,,1.900737,,4.951864,-5.349403,-0.280023,,,,-0.939678,,0.871856,2.770391,,4.8866,1.490623,4.568669,-4.0675930000000005,-1.1037270000000001,-5.9646349999999995,3.7030769999999995,,,-5.828717,,3.259677,4.888694,,,,,,,-0.33574899999999996,1.696723,,0.958475,2.292016,4.069187,0.824219,3.760193,3.5814480000000004,,,,4.160362,,2.252465,4.227575,,3.360625,,,,,,1.8140509999999999,3.110463,,,,,,,2.546718,5.168295,,4.176685,,3.814288,-2.54775,-1.602595,2.888072,4.2703690000000005,-0.95065,2.352143,2.262655,,,,,,3.381107,1.322128,,3.2370389999999998,,4.166245,,,,,4.47734,0.854671,4.200843,3.518442,,,0.9841700000000001,0.9677629999999999,,,3.028083,,,-5.058955999999999,3.3335150000000002,3.269966,,0.909559,,2.703049,,,-1.394686,,,,,3.57306,,4.952963,2.6465810000000003,,-4.677498,,1.834028,-2.304407,,3.928472,3.040838,0.437774,1.7920220000000002,5.23625,,,,1.770318,,2.166471,2.6288869999999998,2.903971,,3.447567,,4.640978,1.2585030000000001,-6.967428999999999,,-5.51344,0.9375760000000001,2.326204,3.928014,,0.300451,,,-0.295535,,
NCI-H1048,3.34438,-1.490294,3.4374860000000003,3.3300379999999996,4.8371059999999995,5.418782,1.949269,0.846007,5.052023,3.715235,2.169321,2.792738,2.678372,3.478451,2.064826,2.383763,2.077079,4.523427,,2.654946,1.032489,,2.455272,6.137013,2.287743,2.0386330000000004,-1.024972,2.3194790000000003,,2.347325,,3.845424,3.4852410000000003,2.942228,,4.905166,-4.393866,0.21757100000000001,-2.309701,-0.721604,5.108239,-4.1985410000000005,6.469151999999999,3.141865,1.784589,3.7631449999999997,4.165621,0.485038,5.3576690000000005,-3.9072565000000004,-0.400327,,3.484357,-2.790219,-2.886485,-4.3838285,,5.012448,5.0033769999999995,3.742692,3.518789,-4.401027,4.663514,3.131157,5.359236,-2.416449,3.623789,3.028609,-0.039423,2.8947249999999998,4.565834,0.640605,4.761903,3.711332,3.397096,,3.115018,4.314955,1.591899,3.803943,-3.204612,5.426303,5.040519000000001,4.066993,0.614317,3.0731330000000003,2.8597509999999997,5.275649,2.665889,1.131988,3.603915,1.7667680000000001,,4.659733,,3.949968,2.7313680000000002,5.343856,3.835003,5.082103,4.179043,4.189548,-1.829305,-1.21914,3.7550339999999998,5.42699,-0.144354,2.532813,4.059915,4.012887999999999,3.7065120000000005,5.337644999999999,-1.7109310000000002,,5.289834,-1.140358,4.9023639999999995,4.274794,3.348067,4.822458999999999,2.7370349999999997,,5.315713,1.60412,2.200632,1.586515,4.920569,3.865632,3.161153,5.245172,2.084695,4.307275,,4.834264,5.210245,4.9004959999999995,5.394609,-0.679162,4.948293,-2.311483,5.385377,0.749123,-0.8902629999999999,2.262763,,5.076058,-1.050158,,4.569999,,,3.7994879999999998,-0.37537,5.4696940000000005,0.872984,5.663156,-4.179829,1.611007,2.512086,-3.2893760000000003,0.8840790000000001,0.07688500000000001,3.159328,0.468551,0.47386300000000003,5.1155550000000005,-1.628119,-2.141508,,1.886773,1.985165,4.400354,3.1183284999999996,2.2046225,4.730787,4.8868529999999994,3.3044050000000005,4.600449,-0.8809290000000001,-4.684577,-3.9384949999999996,-4.244875,3.057292,2.410564,3.124212,5.406275,2.3565970000000003,3.8618580000000002,4.158162,1.208339,,3.201359
NCI-H1092,6.519024,-0.21790900000000002,5.123082,4.244354,4.610229,4.812243,3.761394,4.463321,6.120506,5.3932400000000005,5.488919999999999,3.758462,4.174021,5.483388,5.603707,3.2153680000000002,2.133409,2.393558,,4.733686,2.435664,,5.45986,7.033132000000001,2.7810330000000003,4.252202,1.012375,5.320226,,3.281387,,4.2411080000000005,4.256308,3.1104119999999997,,5.511686,-4.884834,1.505319,-1.463778,1.002348,6.116315,-0.57976,7.128911,3.930786,4.933019,3.917179,6.11676,4.528689,5.906251,-1.8009115,0.971148,,4.466693,-0.170935,-1.046586,-1.5216055,,6.376363,5.852899,4.346458,5.970921,-1.898986,3.146723,1.497283,5.08066,1.4873379999999998,2.573318,6.829246,2.285206,4.855053,5.7715440000000005,3.218555,5.94266,4.108656,5.499936,,3.3707849999999997,5.958633,3.51264,3.512235,4.688613,5.662989,5.45553,5.907474,4.215972,5.994265,3.749747,6.020464,6.057587,3.682857,5.993372,4.298101,,6.378573,,4.598408999999999,5.532578,6.11132,6.137498,4.471099,6.4030830000000005,4.115872,-1.7577200000000002,-1.936189,6.057582,6.141074,1.250053,4.966036,4.127371,4.662589,5.7164779999999995,5.386195,1.749065,,4.003398000000001,0.177517,6.834221,4.720722,5.644988,6.178539,4.703636,,6.102203,2.8553740000000003,5.270472,2.276765,4.9857385,4.125877,3.3432180000000002,6.126036,2.69473,5.200158,,4.566206,6.422962,3.303087,4.227503,0.287856,5.492558,2.991795,5.981888,3.741688,-0.567742,3.061711,,5.0276510000000005,-0.924084,,6.045987,,,5.136108999999999,-0.47832700000000006,3.820215,3.309967,6.300125,-1.63707,4.222169,2.663964,-1.184231,3.003378,4.6903,4.212726,4.323391,1.725882,6.417465,2.03112,3.098358,,3.362623,4.128229,3.396172,3.5064960000000003,4.4292685,5.033285,6.119497,3.391075,5.200444999999999,-0.106262,-1.840666,-1.7842349999999998,-2.5288720000000002,0.913758,4.500412,3.711183,5.184973,4.276930999999999,4.698622,5.444116999999999,3.8288510000000002,,3.8220910000000003
NCI-H1155,6.397086,-0.307554,3.762572,4.042724,3.9703190000000004,2.674311,2.772781,2.3997290000000002,5.14351,2.732294,1.064923,2.538789,-0.215583,-0.356691,1.938106,1.431057,4.450426,2.981895,,0.775977,-0.341343,,3.107118,5.130566,1.7353919999999998,2.1100689999999998,-0.761837,4.894044,,2.3143,,2.95375,2.801605,2.749162,,5.054855,-4.685958,0.551531,-1.995887,0.031081,5.06566,-4.5544150000000005,5.261106,2.2709479999999997,2.092494,1.7413740000000002,4.446019000000001,-1.566571,3.198342,-4.134902,-2.512167,,3.6312480000000003,0.342528,-2.7733790000000003,-4.9996735,,4.129436,5.6318529999999996,2.896608,4.047386,-4.565706,3.6163769999999995,1.562229,4.189985,-2.205532,1.117705,3.7420169999999997,0.654651,3.040099,3.78775,,2.8735939999999998,4.884387,3.51093,,3.0379009999999997,5.158739,0.527514,3.400271,-2.7952619999999997,2.278051,3.866231,2.745273,0.88895,5.21583,2.952721,4.4680599999999995,2.416794,0.6354029999999999,3.974036,1.593033,,2.203891,,1.6450619999999998,3.4159879999999996,5.346011,5.136312,4.353433,4.169706,4.221398000000001,-2.858625,-1.57352,3.085633,5.346011,0.9483739999999999,4.121778,3.609234,3.807264,3.8348169999999997,3.824262,-2.492808,,3.3439980000000005,0.202184,5.861568,3.9952940000000003,1.8785830000000001,4.631753,2.634382,,1.436854,1.558877,2.127509,1.9615470000000002,3.6837355,3.6877050000000002,0.37848000000000004,5.331533,0.414575,4.171284,,5.346011,5.329458,4.37959,4.844037999999999,-0.8154100000000001,5.29521,-1.781407,5.2196050000000005,1.638272,-1.8439880000000002,4.15482,,5.346011,-0.9445459999999999,,4.710515,,,3.218681,-1.4823790000000001,4.441249,0.9210889999999999,3.7766129999999998,-4.876029,3.27431,1.948273,-3.01306,2.706865,-0.083361,2.885116,3.1406970000000003,0.16941099999999998,4.584408,-0.9414370000000001,-2.384098,,2.617464,0.164553,2.673988,2.6550495,2.0380705,4.19608,5.344315,0.72292,3.7427660000000005,1.086074,-4.440108,-3.3434169999999996,-3.428601,1.500066,3.5047080000000004,3.3990970000000003,5.344317,1.375497,3.521504,3.9075290000000003,0.43472799999999995,,1.417215
